2.100000000000000000e+04,1.393000000000000016e+00,3.484799999999999898e+01,3.428799999999999670e+01,3.492000000000000171e+01,3.413600000000000279e+01,3.269599999999999795e+01,3.501599999999999824e+01,3.271200000000000330e+01,3.279200000000000159e+01,3.195200000000000173e+01,3.402400000000000091e+01
2.200000000000000000e+04,1.421000000000000041e+00,3.683200000000000074e+01,3.367199999999999704e+01,3.320000000000000284e+01,3.367199999999999704e+01,3.164000000000000057e+01,3.296800000000000352e+01,3.294400000000000261e+01,3.230400000000000205e+01,3.482399999999999807e+01,3.304800000000000182e+01
2.300000000000000000e+04,1.405999999999999917e+00,3.264800000000000324e+01,3.157600000000000051e+01,3.364800000000000324e+01,3.180000000000000071e+01,3.182400000000000162e+01,3.517600000000000193e+01,3.359199999999999875e+01,3.320799999999999841e+01,3.517600000000000193e+01,3.250399999999999778e+01
2.400000000000000000e+04,1.437000000000000055e+00,3.492000000000000171e+01,3.485600000000000165e+01,3.380799999999999983e+01,3.345600000000000307e+01,3.216799999999999926e+01,3.208800000000000097e+01,3.115200000000000102e+01,3.192800000000000082e+01,3.164799999999999969e+01,3.482399999999999807e+01
2.500000000000000000e+04,1.387000000000000011e+00,3.564000000000000057e+01,3.315999999999999659e+01,3.202400000000000091e+01,3.302400000000000091e+01,3.299199999999999733e+01,3.430400000000000205e+01,3.070400000000000063e+01,3.190399999999999991e+01,3.259199999999999875e+01,3.336800000000000210e+01
2.600000000000000000e+04,1.405000000000000027e+00,3.416799999999999926e+01,3.199200000000000088e+01,3.214399999999999835e+01,3.316799999999999926e+01,3.396000000000000085e+01,3.407200000000000273e+01,3.228000000000000114e+01,3.369599999999999795e+01,3.416799999999999926e+01,3.164799999999999969e+01
2.700000000000000000e+04,1.397999999999999909e+00,3.437599999999999767e+01,3.338400000000000034e+01,3.135200000000000031e+01,3.134400000000000119e+01,3.534400000000000119e+01,3.484799999999999898e+01,3.069600000000000151e+01,3.282399999999999807e+01,3.296000000000000085e+01,3.366400000000000148e+01
2.800000000000000000e+04,1.403000000000000025e+00,3.123199999999999932e+01,3.310399999999999920e+01,3.298400000000000176e+01,3.172800000000000153e+01,3.144800000000000040e+01,3.356000000000000227e+01,3.252799999999999869e+01,3.312800000000000011e+01,3.547200000000000131e+01,3.079200000000000159e+01
2.900000000000000000e+04,1.403000000000000025e+00,3.265599999999999881e+01,3.090399999999999991e+01,3.228799999999999670e+01,3.092000000000000171e+01,3.167200000000000060e+01,3.590400000000000347e+01,3.321600000000000108e+01,3.232000000000000028e+01,3.442399999999999949e+01,3.148000000000000043e+01
3.000000000000000000e+04,1.393000000000000016e+00,3.403199999999999648e+01,3.399199999999999733e+01,3.298400000000000176e+01,3.307999999999999829e+01,3.016799999999999926e+01,3.308800000000000097e+01,3.080000000000000071e+01,3.109600000000000009e+01,3.278399999999999892e+01,3.085600000000000165e+01
3.100000000000000000e+04,1.381000000000000005e+00,3.141600000000000037e+01,3.270400000000000063e+01,3.269599999999999795e+01,3.210399999999999920e+01,3.127199999999999847e+01,3.320799999999999841e+01,3.081599999999999895e+01,3.211999999999999744e+01,3.460799999999999699e+01,2.726399999999999935e+01
3.200000000000000000e+04,1.395000000000000018e+00,3.364800000000000324e+01,3.307200000000000273e+01,3.517600000000000193e+01,3.307999999999999829e+01,3.383200000000000074e+01,3.273599999999999710e+01,3.063200000000000145e+01,3.169600000000000151e+01,3.208800000000000097e+01,3.076800000000000068e+01
3.300000000000000000e+04,1.399999999999999911e+00,3.416799999999999926e+01,3.328000000000000114e+01,3.297599999999999909e+01,3.264800000000000324e+01,3.140800000000000125e+01,3.164000000000000057e+01,3.171999999999999886e+01,3.194399999999999906e+01,3.307999999999999829e+01,3.340800000000000125e+01
3.400000000000000000e+04,1.409000000000000030e+00,3.384799999999999898e+01,3.231199999999999761e+01,3.260000000000000142e+01,3.135200000000000031e+01,3.605599999999999739e+01,3.181599999999999895e+01,3.096000000000000085e+01,3.158399999999999963e+01,3.302400000000000091e+01,2.865599999999999881e+01
3.500000000000000000e+04,1.423000000000000043e+00,3.428799999999999670e+01,3.464000000000000057e+01,3.427199999999999847e+01,3.259199999999999875e+01,2.948000000000000043e+01,3.520000000000000284e+01,3.084799999999999898e+01,3.105600000000000094e+01,3.483200000000000074e+01,3.127199999999999847e+01
3.600000000000000000e+04,1.411000000000000032e+00,3.208800000000000097e+01,3.381600000000000250e+01,3.312800000000000011e+01,3.488799999999999812e+01,3.335999999999999943e+01,3.436800000000000210e+01,3.220000000000000284e+01,3.272800000000000153e+01,3.156800000000000139e+01,3.467199999999999704e+01
3.700000000000000000e+04,1.377999999999999892e+00,3.307999999999999829e+01,3.215200000000000102e+01,3.309599999999999653e+01,3.413600000000000279e+01,3.100799999999999912e+01,3.267999999999999972e+01,3.247999999999999687e+01,3.235199999999999676e+01,3.380799999999999983e+01,3.199200000000000088e+01
3.800000000000000000e+04,1.393000000000000016e+00,3.532800000000000296e+01,3.502400000000000091e+01,3.396000000000000085e+01,3.267999999999999972e+01,3.180799999999999983e+01,3.374399999999999977e+01,3.262400000000000233e+01,3.238400000000000034e+01,3.368800000000000239e+01,3.136799999999999855e+01
3.900000000000000000e+04,1.381999999999999895e+00,3.256000000000000227e+01,3.235199999999999676e+01,3.147200000000000131e+01,3.248799999999999955e+01,3.384000000000000341e+01,3.288799999999999812e+01,3.122400000000000020e+01,3.220000000000000284e+01,3.270400000000000063e+01,3.220799999999999841e+01
4.000000000000000000e+04,1.393999999999999906e+00,3.289600000000000080e+01,3.155999999999999872e+01,3.375999999999999801e+01,3.284799999999999898e+01,3.241599999999999682e+01,3.315999999999999659e+01,3.274399999999999977e+01,3.135200000000000031e+01,3.154400000000000048e+01,3.348799999999999955e+01
4.100000000000000000e+04,1.443000000000000060e+00,3.258400000000000318e+01,3.174399999999999977e+01,3.128000000000000114e+01,3.200000000000000000e+01,3.148799999999999955e+01,3.299199999999999733e+01,3.150400000000000134e+01,3.175199999999999889e+01,3.361599999999999966e+01,3.321600000000000108e+01
4.200000000000000000e+04,1.423000000000000043e+00,3.341599999999999682e+01,3.192800000000000082e+01,3.276800000000000068e+01,3.344800000000000040e+01,3.032000000000000028e+01,3.366400000000000148e+01,3.425600000000000023e+01,3.332000000000000028e+01,3.426400000000000290e+01,3.326400000000000290e+01
4.300000000000000000e+04,1.393000000000000016e+00,3.362400000000000233e+01,3.156800000000000139e+01,3.261599999999999966e+01,3.245600000000000307e+01,3.077599999999999980e+01,3.515999999999999659e+01,3.539200000000000301e+01,3.539200000000000301e+01,3.394400000000000261e+01,3.428000000000000114e+01
4.400000000000000000e+04,1.368000000000000105e+00,3.456799999999999784e+01,3.294400000000000261e+01,3.172800000000000153e+01,3.327199999999999847e+01,3.223199999999999932e+01,3.471200000000000330e+01,3.214399999999999835e+01,3.224000000000000199e+01,3.257600000000000051e+01,3.217600000000000193e+01
4.500000000000000000e+04,1.385999999999999899e+00,3.460799999999999699e+01,3.335999999999999943e+01,3.299199999999999733e+01,3.233599999999999852e+01,3.160800000000000054e+01,3.200000000000000000e+01,3.315999999999999659e+01,3.182400000000000162e+01,3.173600000000000065e+01,3.216799999999999926e+01
4.600000000000000000e+04,1.413999999999999924e+00,3.306400000000000006e+01,3.171999999999999886e+01,3.167999999999999972e+01,3.128000000000000114e+01,2.951999999999999957e+01,3.547200000000000131e+01,3.290400000000000347e+01,3.219200000000000017e+01,3.183999999999999986e+01,3.213600000000000279e+01
4.700000000000000000e+04,1.417000000000000037e+00,3.161599999999999966e+01,3.215999999999999659e+01,3.567999999999999972e+01,3.433599999999999852e+01,3.197599999999999909e+01,3.517600000000000193e+01,3.315999999999999659e+01,3.161599999999999966e+01,3.278399999999999892e+01,3.424000000000000199e+01
4.800000000000000000e+04,1.407000000000000028e+00,3.445600000000000307e+01,3.332000000000000028e+01,3.312800000000000011e+01,3.411999999999999744e+01,3.218399999999999750e+01,3.315999999999999659e+01,3.335999999999999943e+01,3.163200000000000145e+01,3.337599999999999767e+01,3.234400000000000119e+01
4.900000000000000000e+04,1.395000000000000018e+00,3.468800000000000239e+01,3.332800000000000296e+01,3.285600000000000165e+01,3.403199999999999648e+01,3.189600000000000080e+01,3.180000000000000071e+01,3.233599999999999852e+01,3.126399999999999935e+01,3.185600000000000165e+01,3.260799999999999699e+01
5.000000000000000000e+04,1.387000000000000011e+00,3.252000000000000313e+01,3.224799999999999756e+01,3.319200000000000017e+01,3.127199999999999847e+01,3.368800000000000239e+01,3.295199999999999818e+01,3.136799999999999855e+01,3.340800000000000125e+01,3.289600000000000080e+01,3.104799999999999827e+01
5.100000000000000000e+04,1.419999999999999929e+00,3.405599999999999739e+01,3.160000000000000142e+01,3.284000000000000341e+01,3.155199999999999960e+01,2.994399999999999906e+01,3.290400000000000347e+01,3.167999999999999972e+01,3.151999999999999957e+01,3.191199999999999903e+01,2.830399999999999849e+01
5.200000000000000000e+04,1.399999999999999911e+00,3.482399999999999807e+01,3.683200000000000074e+01,3.384000000000000341e+01,3.161599999999999966e+01,3.209599999999999653e+01,3.328000000000000114e+01,3.128800000000000026e+01,3.291199999999999903e+01,3.138400000000000034e+01,3.243200000000000216e+01
5.300000000000000000e+04,1.413000000000000034e+00,3.240800000000000125e+01,3.123199999999999932e+01,3.358400000000000318e+01,3.410399999999999920e+01,3.050400000000000134e+01,3.362400000000000233e+01,3.171199999999999974e+01,3.218399999999999750e+01,3.203999999999999915e+01,3.196799999999999997e+01
5.400000000000000000e+04,1.383999999999999897e+00,3.213600000000000279e+01,3.264000000000000057e+01,3.350399999999999778e+01,3.364800000000000324e+01,2.825600000000000023e+01,3.484000000000000341e+01,3.469599999999999795e+01,3.251200000000000045e+01,3.327199999999999847e+01,3.407200000000000273e+01
5.500000000000000000e+04,1.391000000000000014e+00,3.215999999999999659e+01,3.121600000000000108e+01,3.392799999999999727e+01,3.129599999999999937e+01,3.116000000000000014e+01,3.364800000000000324e+01,3.282399999999999807e+01,3.209599999999999653e+01,3.326400000000000290e+01,3.345600000000000307e+01
5.600000000000000000e+04,1.391999999999999904e+00,3.359199999999999875e+01,3.206400000000000006e+01,3.290400000000000347e+01,3.247999999999999687e+01,2.979200000000000159e+01,3.288799999999999812e+01,3.144800000000000040e+01,3.306400000000000006e+01,3.327199999999999847e+01,3.320799999999999841e+01
5.700000000000000000e+04,1.358999999999999986e+00,3.400800000000000267e+01,3.218399999999999750e+01,3.476800000000000068e+01,3.132000000000000028e+01,2.923199999999999932e+01,3.294400000000000261e+01,3.166400000000000148e+01,3.185600000000000165e+01,3.243200000000000216e+01,3.181599999999999895e+01
5.800000000000000000e+04,1.405000000000000027e+00,3.315200000000000102e+01,3.260000000000000142e+01,3.306400000000000006e+01,3.211999999999999744e+01,3.122400000000000020e+01,3.216799999999999926e+01,3.342399999999999949e+01,3.252799999999999869e+01,3.373599999999999710e+01,3.006400000000000006e+01
5.900000000000000000e+04,1.375000000000000000e+00,3.176000000000000156e+01,3.183999999999999986e+01,3.127199999999999847e+01,3.435999999999999943e+01,3.290400000000000347e+01,3.437599999999999767e+01,3.384000000000000341e+01,3.263199999999999790e+01,3.356000000000000227e+01,3.162399999999999878e+01
6.000000000000000000e+04,1.370000000000000107e+00,3.507200000000000273e+01,3.266400000000000148e+01,3.248799999999999955e+01,3.211999999999999744e+01,3.301599999999999824e+01,3.392799999999999727e+01,3.292799999999999727e+01,3.275999999999999801e+01,3.265599999999999881e+01,3.118400000000000105e+01
6.100000000000000000e+04,1.417000000000000037e+00,3.200000000000000000e+01,3.246399999999999864e+01,3.195200000000000173e+01,3.145599999999999952e+01,3.153600000000000136e+01,3.580799999999999983e+01,3.450399999999999778e+01,3.470400000000000063e+01,3.289600000000000080e+01,3.152799999999999869e+01
6.200000000000000000e+04,1.403000000000000025e+00,3.163200000000000145e+01,3.139199999999999946e+01,3.276800000000000068e+01,3.239200000000000301e+01,2.803999999999999915e+01,3.676800000000000068e+01,3.330400000000000205e+01,3.452000000000000313e+01,3.734400000000000119e+01,3.606400000000000006e+01
6.300000000000000000e+04,1.379999999999999893e+00,3.485600000000000165e+01,3.363199999999999790e+01,3.507999999999999829e+01,3.402400000000000091e+01,3.392799999999999727e+01,3.379999999999999716e+01,3.381600000000000250e+01,3.272800000000000153e+01,3.264800000000000324e+01,3.116799999999999926e+01
6.400000000000000000e+04,1.429999999999999938e+00,3.379999999999999716e+01,3.199200000000000088e+01,3.338400000000000034e+01,3.360000000000000142e+01,3.004799999999999827e+01,3.313600000000000279e+01,3.457600000000000051e+01,3.395199999999999818e+01,3.202400000000000091e+01,3.215999999999999659e+01
6.500000000000000000e+04,1.372999999999999998e+00,3.184799999999999898e+01,3.092800000000000082e+01,3.195200000000000173e+01,3.251200000000000045e+01,3.196799999999999997e+01,3.274399999999999977e+01,3.300800000000000267e+01,3.228000000000000114e+01,3.144000000000000128e+01,2.940800000000000125e+01
6.600000000000000000e+04,1.391000000000000014e+00,3.317600000000000193e+01,3.192800000000000082e+01,3.328000000000000114e+01,3.193599999999999994e+01,3.311999999999999744e+01,3.190399999999999991e+01,3.267999999999999972e+01,3.232000000000000028e+01,3.262400000000000233e+01,3.388799999999999812e+01
6.700000000000000000e+04,1.391000000000000014e+00,3.152799999999999869e+01,3.176000000000000156e+01,3.225600000000000023e+01,3.425600000000000023e+01,3.260000000000000142e+01,3.325600000000000023e+01,3.438400000000000034e+01,3.233599999999999852e+01,3.183999999999999986e+01,3.565599999999999881e+01
6.800000000000000000e+04,1.399000000000000021e+00,3.279999999999999716e+01,3.206400000000000006e+01,3.336800000000000210e+01,3.430400000000000205e+01,2.944800000000000040e+01,3.485600000000000165e+01,3.318399999999999750e+01,3.187999999999999901e+01,3.198400000000000176e+01,3.348799999999999955e+01
6.900000000000000000e+04,1.372000000000000108e+00,3.268800000000000239e+01,3.475200000000000244e+01,3.340800000000000125e+01,3.134400000000000119e+01,3.087199999999999989e+01,3.461599999999999966e+01,3.286399999999999721e+01,3.251200000000000045e+01,3.274399999999999977e+01,3.167200000000000060e+01
7.000000000000000000e+04,1.385000000000000009e+00,3.397599999999999909e+01,3.193599999999999994e+01,3.259199999999999875e+01,3.479999999999999716e+01,3.412800000000000011e+01,3.375200000000000244e+01,3.415999999999999659e+01,3.439999999999999858e+01,3.144800000000000040e+01,3.232000000000000028e+01
7.100000000000000000e+04,1.423000000000000043e+00,3.252799999999999869e+01,3.300800000000000267e+01,3.330400000000000205e+01,3.258400000000000318e+01,3.266400000000000148e+01,3.453600000000000136e+01,3.435999999999999943e+01,3.239999999999999858e+01,3.364800000000000324e+01,3.258400000000000318e+01
7.200000000000000000e+04,1.401999999999999913e+00,3.529599999999999937e+01,3.463199999999999790e+01,3.474399999999999977e+01,3.351200000000000045e+01,3.400000000000000000e+01,3.498400000000000176e+01,3.261599999999999966e+01,3.234400000000000119e+01,3.207200000000000273e+01,3.232800000000000296e+01
7.300000000000000000e+04,1.393000000000000016e+00,3.455199999999999960e+01,3.211200000000000188e+01,3.158399999999999963e+01,3.249600000000000222e+01,3.324000000000000199e+01,3.248799999999999955e+01,3.209599999999999653e+01,3.293599999999999994e+01,3.235199999999999676e+01,3.439200000000000301e+01
7.400000000000000000e+04,1.389999999999999902e+00,3.275200000000000244e+01,3.340800000000000125e+01,3.291199999999999903e+01,3.344800000000000040e+01,2.858399999999999963e+01,3.467199999999999704e+01,3.292799999999999727e+01,3.364000000000000057e+01,3.304800000000000182e+01,3.639999999999999858e+01
7.500000000000000000e+04,1.407000000000000028e+00,3.160800000000000054e+01,3.135200000000000031e+01,3.160000000000000142e+01,3.468800000000000239e+01,2.886400000000000077e+01,3.376800000000000068e+01,3.244800000000000040e+01,3.289600000000000080e+01,3.272800000000000153e+01,3.391199999999999903e+01
7.600000000000000000e+04,1.370000000000000107e+00,3.307999999999999829e+01,3.298400000000000176e+01,3.167200000000000060e+01,3.347200000000000131e+01,3.084799999999999898e+01,3.528000000000000114e+01,3.254399999999999693e+01,3.420799999999999841e+01,3.213600000000000279e+01,3.264000000000000057e+01
7.700000000000000000e+04,1.395999999999999908e+00,3.511200000000000188e+01,3.850399999999999778e+01,3.443200000000000216e+01,3.588000000000000256e+01,3.238400000000000034e+01,3.335199999999999676e+01,3.223199999999999932e+01,3.293599999999999994e+01,3.495199999999999818e+01,3.499199999999999733e+01
7.800000000000000000e+04,1.377999999999999892e+00,3.303999999999999915e+01,3.308800000000000097e+01,3.300800000000000267e+01,3.305599999999999739e+01,3.267199999999999704e+01,3.473599999999999710e+01,3.174399999999999977e+01,3.428000000000000114e+01,3.427199999999999847e+01,3.293599999999999994e+01
7.900000000000000000e+04,1.374000000000000110e+00,3.332000000000000028e+01,3.344800000000000040e+01,3.235199999999999676e+01,3.358400000000000318e+01,3.332800000000000296e+01,3.305599999999999739e+01,3.428000000000000114e+01,3.279999999999999716e+01,3.278399999999999892e+01,3.382399999999999807e+01
8.000000000000000000e+04,1.419999999999999929e+00,3.189600000000000080e+01,3.432000000000000028e+01,3.181599999999999895e+01,3.203999999999999915e+01,3.420000000000000284e+01,3.511999999999999744e+01,3.265599999999999881e+01,3.300800000000000267e+01,3.400000000000000000e+01,3.304800000000000182e+01
8.100000000000000000e+04,1.433000000000000052e+00,3.464000000000000057e+01,3.340800000000000125e+01,3.213600000000000279e+01,3.440800000000000125e+01,3.099200000000000088e+01,3.301599999999999824e+01,3.261599999999999966e+01,3.257600000000000051e+01,3.285600000000000165e+01,3.546399999999999864e+01
8.200000000000000000e+04,1.403999999999999915e+00,3.476800000000000068e+01,3.343999999999999773e+01,3.477600000000000335e+01,3.332800000000000296e+01,3.272800000000000153e+01,3.555199999999999960e+01,3.517600000000000193e+01,3.339200000000000301e+01,3.285600000000000165e+01,3.271200000000000330e+01
8.300000000000000000e+04,1.409999999999999920e+00,3.358400000000000318e+01,3.339200000000000301e+01,3.224000000000000199e+01,3.191199999999999903e+01,3.009600000000000009e+01,3.622399999999999665e+01,3.232800000000000296e+01,3.232000000000000028e+01,3.266400000000000148e+01,3.224000000000000199e+01
8.400000000000000000e+04,1.415999999999999925e+00,3.449600000000000222e+01,3.535999999999999943e+01,3.650399999999999778e+01,3.241599999999999682e+01,3.028800000000000026e+01,3.449600000000000222e+01,3.217600000000000193e+01,3.184799999999999898e+01,3.354399999999999693e+01,3.420799999999999841e+01
8.500000000000000000e+04,1.403000000000000025e+00,3.335199999999999676e+01,3.291199999999999903e+01,3.243999999999999773e+01,3.236800000000000210e+01,3.288000000000000256e+01,3.516799999999999926e+01,3.368800000000000239e+01,3.432800000000000296e+01,3.462400000000000233e+01,3.321600000000000108e+01
8.600000000000000000e+04,1.417999999999999927e+00,3.339999999999999858e+01,3.578399999999999892e+01,3.347200000000000131e+01,3.369599999999999795e+01,3.394400000000000261e+01,3.545600000000000307e+01,3.244800000000000040e+01,3.180000000000000071e+01,3.193599999999999994e+01,3.039999999999999858e+01
8.700000000000000000e+04,1.403999999999999915e+00,3.305599999999999739e+01,3.149599999999999866e+01,3.406400000000000006e+01,3.292000000000000171e+01,3.079200000000000159e+01,3.372800000000000153e+01,3.286399999999999721e+01,3.433599999999999852e+01,3.296800000000000352e+01,3.047200000000000131e+01
8.800000000000000000e+04,1.391000000000000014e+00,3.635999999999999943e+01,3.292000000000000171e+01,3.450399999999999778e+01,3.456799999999999784e+01,3.186400000000000077e+01,3.520000000000000284e+01,3.502400000000000091e+01,3.551200000000000045e+01,3.516799999999999926e+01,3.439999999999999858e+01
8.900000000000000000e+04,1.421000000000000041e+00,3.566400000000000148e+01,3.425600000000000023e+01,3.458400000000000318e+01,3.353600000000000136e+01,3.194399999999999906e+01,3.685600000000000165e+01,3.523199999999999932e+01,3.353600000000000136e+01,3.564800000000000324e+01,2.929599999999999937e+01
9.000000000000000000e+04,1.383999999999999897e+00,3.313600000000000279e+01,3.258400000000000318e+01,3.205599999999999739e+01,3.186400000000000077e+01,3.123199999999999932e+01,3.457600000000000051e+01,3.503999999999999915e+01,3.396000000000000085e+01,3.564800000000000324e+01,3.348799999999999955e+01
9.100000000000000000e+04,1.403999999999999915e+00,3.281600000000000250e+01,3.243999999999999773e+01,3.358400000000000318e+01,3.338400000000000034e+01,3.118400000000000105e+01,3.401599999999999824e+01,3.559199999999999875e+01,3.307200000000000273e+01,3.417600000000000193e+01,3.417600000000000193e+01
9.200000000000000000e+04,1.391999999999999904e+00,3.273599999999999710e+01,3.209599999999999653e+01,3.273599999999999710e+01,3.198400000000000176e+01,3.003999999999999915e+01,3.239999999999999858e+01,3.545600000000000307e+01,3.328000000000000114e+01,3.442399999999999949e+01,2.973600000000000065e+01
9.300000000000000000e+04,1.391000000000000014e+00,3.484799999999999898e+01,3.486399999999999721e+01,3.592799999999999727e+01,3.335999999999999943e+01,3.048799999999999955e+01,3.493599999999999994e+01,3.395199999999999818e+01,3.363199999999999790e+01,3.271200000000000330e+01,3.257600000000000051e+01
9.400000000000000000e+04,1.407999999999999918e+00,3.152799999999999869e+01,3.185600000000000165e+01,3.224799999999999756e+01,3.253600000000000136e+01,2.785600000000000165e+01,3.578399999999999892e+01,3.426400000000000290e+01,3.427199999999999847e+01,3.412800000000000011e+01,3.355199999999999960e+01
9.500000000000000000e+04,1.421999999999999931e+00,3.576800000000000068e+01,3.205599999999999739e+01,3.639200000000000301e+01,3.481600000000000250e+01,3.051200000000000045e+01,3.405599999999999739e+01,3.297599999999999909e+01,3.407200000000000273e+01,3.449600000000000222e+01,3.516799999999999926e+01
9.600000000000000000e+04,1.397999999999999909e+00,3.634400000000000119e+01,3.573599999999999710e+01,3.302400000000000091e+01,3.273599999999999710e+01,3.352799999999999869e+01,3.402400000000000091e+01,3.367999999999999972e+01,3.432800000000000296e+01,3.388000000000000256e+01,3.432000000000000028e+01
